2013-10-29 07:43:39: 
2013-10-29 07:43:39: System configuration: lcpu=20 mem=24576MB ent=0.50
2013-10-29 07:43:39: 
2013-10-29 07:43:39: kthr    memory              page              faults              cpu
2013-10-29 07:43:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 07:43:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:23:21: 1  0 3194021 1179219   0   0   0   0    0   0  11 1136 1293  1  1 98  0  0.02   4.6
2013-10-29 08:23:27: 1  0 3194021 1179219   0   0   0   0    0   0   4 2230 1253  1  2 97  0  0.03   5.2
2013-10-29 08:23:33: 1  0 3194021 1179219   0   0   0   0    0   0   1 1047 1298  0  1 98  0  0.02   3.6
2013-10-29 08:23:39: kthr    memory              page              faults              cpu
2013-10-29 08:23:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:23:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:23:39: 1  0 3194021 1179217   0   0   0   0    0   0   5 1113 1195  1  1 98  0  0.02   4.2
2013-10-29 08:23:45: 1  0 3194021 1179217   0   0   0   0    0   0  59 1436 1336  1  3 96  0  0.03   6.5
2013-10-29 08:23:51: 1  0 3194021 1179217   0   0   0   0    0   0   1 1042 1206  0  1 98  0  0.02   3.7
2013-10-29 08:23:57: 1  0 3194021 1179217   0   0   0   0    0   0   4 1316 1273 14  2 84  0  0.13  25.8
2013-10-29 08:24:03: 1  0 3194021 1179217   0   0   0   0    0   0   2 7819 1256  7  2 91  0  0.07  14.3
2013-10-29 08:24:09: 1  0 3194021 1179217   0   0   0   0    0   0   1 1094 1240  1  1 98  0  0.02   4.0
2013-10-29 08:24:15: 1  0 3194021 1179217   0   0   0   0    0   0   0 1039 1246  0  1 98  0  0.02   3.5
2013-10-29 08:24:21: 1  0 3194021 1179217   0   0   0   0    0   0   0 1076 1224  0  1 98  0  0.02   3.4
2013-10-29 08:24:27: 2  0 3194021 1179216   0   0   0   0    0   0   3 1245 1319  1  1 98  0  0.02   4.4
2013-10-29 08:24:33: 14  0 3194021 1179216   0   0   0   0    0   0   2 386021 65032 86 10  4  0  0.54 108.8
2013-10-29 08:24:39: 6  0 3194021 1179213   0   0   0   0    0   0   9 90179 9269 50  4 46  0  0.35  69.1
2013-10-29 08:24:45: 3  0 3194021 1179213   0   0   0   0    0   0  61 1123 1270  1  3 96  0  0.03   6.5
2013-10-29 08:24:51: 1  0 3194021 1179213   0   0   0   0    0   0   1 1043 1203  0  1 98  0  0.02   3.7
2013-10-29 08:24:57: 1  0 3194021 1179213   0   0   0   0    0   0   1 1092 1232  1  1 98  0  0.02   4.3
2013-10-29 08:25:03: 2  0 3194021 1179213   0   0   0   0    0   0   1 1510 1206  1  1 98  0  0.02   3.7
2013-10-29 08:25:09: 5  0 3194021 1179213   0   0   0   0    0   0   1 1120 1291  1  1 97  0  0.02   4.9
2013-10-29 08:25:15: 2  0 3194021 1179213   0   0   0   0    0   0   0 1048 1270  0  1 98  0  0.02   3.3
2013-10-29 08:25:21: 5  0 3194021 1179213   0   0   0   0    0   0   0 1065 1206  0  1 98  0  0.02   3.5
2013-10-29 08:25:27: 4  0 3194021 1179213   0   0   0   0    0   0   3 1254 1291  1  1 98  0  0.02   4.4
2013-10-29 08:25:33: 4  0 3194021 1179213   0   0   0   0    0   0   0 1047 1260  0  1 98  0  0.02   3.4
2013-10-29 08:25:39: kthr    memory              page              faults              cpu
2013-10-29 08:25:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:25:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:25:39: 4  0 3194021 1179213   0   0   0   0    0   0   3 1113 1198  1  1 98  0  0.02   4.2
2013-10-29 08:25:45: 2  0 3194021 1179213   0   0   0   0    0   0  57 1429 1293  1  3 96  0  0.03   6.4
2013-10-29 08:25:51: 3  0 3194021 1179213   0   0   0   0    0   0   0 1080 1218  0  1 98  0  0.02   3.7
2013-10-29 08:25:57: 4  0 3194021 1179213   0   0   0   0    0   0   1 1086 1214  1  1 98  0  0.02   4.1
2013-10-29 08:26:03: 4  0 3194021 1179213   0   0   0   0    0   0   0 1046 1270  0  1 98  0  0.02   3.3
2013-10-29 08:26:09: 4  0 3194021 1179213   0   0   0   0    0   0   1 1117 1344  1  1 98  0  0.02   3.9
2013-10-29 08:26:15: 4  0 3194021 1179213   0   0   0   0    0   0   0 1046 1268  0  1 98  0  0.02   3.3
2013-10-29 08:26:21: 4  0 3194021 1179213   0   0   0   0    0   0   1 1086 1307  0  1 98  0  0.02   3.5
2013-10-29 08:26:27: 3  0 3194021 1179213   0   0   0   0    0   0   4 1722 1266  3  2 95  0  0.04   8.5
2013-10-29 08:26:33: 2  0 3194021 1179213   0   0   0   0    0   0   0 1043 1298  0  1 98  0  0.02   3.7
2013-10-29 08:26:39: 2  0 3194021 1179213   0   0   0   0    0   0   3 1059 1319  1  1 98  0  0.02   3.6
2013-10-29 08:26:45: 2  0 3194021 1179213   0   0   0   0    0   0  58 1170 1340  1  3 96  0  0.03   6.5
2013-10-29 08:26:51: 4  0 3194021 1179213   0   0   0   0    0   0   1 1042 1202  0  1 98  0  0.02   3.9
2013-10-29 08:26:57: 5  0 3194021 1179213   0   0   0   0    0   0   1 1096 1267  1  1 98  0  0.02   4.1
2013-10-29 08:27:03: 5  0 3194021 1179213   0   0   0   0    0   0   0 1051 1273  0  1 98  0  0.02   3.5
2013-10-29 08:27:09: 5  0 3194021 1179213   0   0   0   0    0   0   1 1075 1280  1  1 98  0  0.02   4.1
2013-10-29 08:27:15: 5  0 3194021 1179213   0   0   0   0    0   0   0 1091 1222  1  1 98  0  0.02   3.9
2013-10-29 08:27:21: 5  0 3194021 1179213   0   0   0   0    0   0   1 1061 1284  0  1 98  0  0.02   3.5
2013-10-29 08:27:27: 5  0 3194021 1179210   0   0   0   0    0   0   5 1325 1265  1  1 98  0  0.02   4.4
2013-10-29 08:27:33: 5  0 3194021 1179210   0   0   0   0    0   0   0 1043 1240  0  1 98  0  0.02   3.5
2013-10-29 08:27:39: kthr    memory              page              faults              cpu
2013-10-29 08:27:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:27:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:27:39: 5  0 3194021 1179210   0   0   0   0    0   0   3 1110 1319  1  1 98  0  0.02   4.2
2013-10-29 08:27:45: 5  0 3194021 1179208   0   0   0   0    0   0  56 1444 1289  1  2 97  0  0.03   5.3
2013-10-29 08:27:51: 5  0 3194021 1179208   0   0   0   0    0   0   4 1064 1260  0  2 98  0  0.02   5.0
2013-10-29 08:27:57: 5  0 3194021 1179208   0   0   0   0    0   0   1 1089 1218  1  1 98  0  0.02   4.1
2013-10-29 08:28:03: 5  0 3194021 1179208   0   0   0   0    0   0   0 1032 1331  0  1 98  0  0.02   3.6
2013-10-29 08:28:09: 5  0 3194021 1179208   0   0   0   0    0   0   1 1099 1352  1  1 98  0  0.02   3.9
2013-10-29 08:28:15: 5  0 3194021 1179206   0   0   0   0    0   0  12 1479 1240  3  2 96  0  0.04   7.6
2013-10-29 08:28:21: 4  0 3194021 1179206   0   0   0   0    0   0   6 1162 1302  1  1 98  0  0.02   4.0
2013-10-29 08:28:27: 5  0 3194021 1179205   0   0   0   0    0   0   5 2232 1286  1  2 97  0  0.03   5.1
2013-10-29 08:28:33: 5  0 3194021 1179205   0   0   0   0    0   0   0 1039 1261  0  1 98  0  0.02   3.5
2013-10-29 08:28:39: 5  0 3194021 1179205   0   0   0   0    0   0   3 1107 1205  1  1 98  0  0.02   4.0
2013-10-29 08:28:45: 5  0 3194021 1179205   0   0   0   0    0   0   4 1129 1264  1  1 98  0  0.02   3.7
2013-10-29 08:28:51: 5  0 3194021 1179201   0   0   0   0    0   0  68 1098 1351  1  3 96  0  0.04   7.3
2013-10-29 08:28:57: 5  0 3194021 1179201   0   0   0   0    0   0   1 1099 1212  1  1 98  0  0.02   4.0
2013-10-29 08:29:03: 6  0 3194021 1179201   0   0   0   0    0   0   0 1051 1255  0  1 98  0  0.02   3.3
2013-10-29 08:29:09: 6  0 3194021 1179201   0   0   0   0    0   0   1 1106 1314  1  1 98  0  0.02   4.4
2013-10-29 08:29:15: 6  0 3194021 1179200   0   0   0   0    0   0   3 7739 1238  1  1 98  0  0.02   4.2
2013-10-29 08:29:21: 5  0 3194021 1179200   0   0   0   0    0   0   0 1071 1205  0  1 98  0  0.02   3.2
2013-10-29 08:29:27: 5  0 3194021 1179200   0   0   0   0    0   0   3 1253 1318  1  1 98  0  0.02   4.4
2013-10-29 08:29:33: 5  0 3194021 1179200   0   0   0   0    0   0   0 1043 1196  0  1 98  0  0.02   3.5
2013-10-29 08:29:39: kthr    memory              page              faults              cpu
2013-10-29 08:29:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:29:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:29:39: 5  0 3194021 1179200   0   0   0   0    0   0   4 1109 1276  1  1 98  0  0.02   4.2
2013-10-29 08:29:45: 6  0 3194021 1179199   0   0   0   0    0   0  45 1631 1301  4  2 94  0  0.05  10.3
2013-10-29 08:29:51: 1  0 3194021 1179199   0   0   0   0    0   0  70 6624 1277  2  3 95  0  0.04   8.9
2013-10-29 08:29:57: 1  0 3194021 1179199   0   0   0   0    0   0   1 1087 1210  1  1 98  0  0.02   4.1
2013-10-29 08:30:03: 1  0 3194021 1179199   0   0   0   0    0   0   1 1511 1181  1  2 98  0  0.02   4.3
2013-10-29 08:30:09: 2  0 3194021 1179199   0   0   0   0    0   0   1 1123 1234  1  2 97  0  0.03   5.6
2013-10-29 08:30:15: 1  0 3194021 1179199   0   0   0   0    0   0   0 1046 1248  1  2 97  0  0.03   5.3
2013-10-29 08:30:21: 5  0 3194021 1179199   0   0   0   0    0   0   0 1062 1261  1  2 98  0  0.02   4.9
2013-10-29 08:30:27: 5  0 3194021 1179199   0   0   0   0    0   0   4 1247 1229  1  2 97  0  0.03   5.8
2013-10-29 08:30:33: 5  0 3194021 1179199   0   0   0   0    0   0   0 1035 1237  1  2 98  0  0.02   4.7
2013-10-29 08:30:39: 5  0 3194021 1179199   0   0   0   0    0   0   3 1116 1190  1  2 97  0  0.03   5.1
2013-10-29 08:30:45: 5  0 3194021 1179199   0   0   0   0    0   0   4 1126 1243  1  2 97  0  0.03   5.1
2013-10-29 08:30:51: 6  0 3194021 1179199   0   0   0   0    0   0  48 1056 1295  1  3 96  0  0.04   7.3
2013-10-29 08:30:57: 4  0 3194021 1179199   0   0   0   0    0   0   1 1086 1173  1  2 97  0  0.03   5.5
2013-10-29 08:31:03: 1  0 3194021 1179199   0   0   0   0    0   0   0 1042 1246  1  2 98  0  0.02   4.7
2013-10-29 08:31:09: 2  0 3194021 1179199   0   0   0   0    0   0   1 1112 1221  1  2 97  0  0.03   5.1
2013-10-29 08:31:15: 1  0 3194021 1179199   0   0   0   0    0   0   0 1040 1179  1  2 98  0  0.02   4.6
2013-10-29 08:31:21: 2  0 3194021 1179198   0   0   0   0    0   0   1 1081 1233  1  2 98  0  0.02   4.5
2013-10-29 08:31:27: 6  0 3194021 1179198   0   0   0   0    0   0   5 1255 1209  1  2 97  0  0.03   5.8
2013-10-29 08:31:33: 5  0 3194021 1179198   0   0   0   0    0   0   1 1033 1235  1  2 98  0  0.02   4.8
2013-10-29 08:31:39: kthr    memory              page              faults              cpu
2013-10-29 08:31:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:31:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:31:39: 5  0 3194021 1179198   0   0   0   0    0   0   3 1119 1321  1  2 97  0  0.03   5.7
2013-10-29 08:31:45: 6  0 3194021 1179197   0   0   0   0    0   0   4 1422 1193  1  2 97  0  0.03   5.3
2013-10-29 08:31:51: 5  0 3194021 1179197   0   0   0   0    0   0  48 1063 1251  1  3 96  0  0.04   7.1
2013-10-29 08:31:57: 5  0 3194021 1179197   0   0   0   0    0   0   1 1066 1148  1  2 97  0  0.03   5.0
2013-10-29 08:32:03: 5  0 3194021 1179197   0   0   0   0    0   0   0 1060 1282  0  1 98  0  0.02   3.8
2013-10-29 08:32:09: 5  0 3194021 1179197   0   0   0   0    0   0   1 1075 1285  1  1 98  0  0.02   4.2
2013-10-29 08:32:15: 5  0 3194021 1179197   0   0   0   0    0   0   0 1068 1232  1  1 98  0  0.02   3.9
2013-10-29 08:32:21: 6  0 3194021 1179197   0   0   0   0    0   0   1 1085 1283  0  1 98  0  0.02   3.4
2013-10-29 08:32:27: 4  0 3194020 1179196   0   0   0   0    0   0   4 1336 1280  1  1 98  0  0.02   4.4
2013-10-29 08:32:33: 5  0 3194020 1179196   0   0   0   0    0   0   0 1026 1237  0  1 98  0  0.02   3.4
2013-10-29 08:32:39: 6  0 3194020 1179196   0   0   0   0    0   0   3 1073 1273  1  1 98  0  0.02   3.8
2013-10-29 08:32:45: 6  0 3194020 1179196   0   0   0   0    0   0   4 1183 1234  1  1 98  0  0.02   4.4
2013-10-29 08:32:51: 1  0 3194020 1179196   0   0   0   0    0   0  54 1055 1256  0  3 97  0  0.03   6.0
2013-10-29 08:32:57: 1  0 3194020 1179196   0   0   0   0    0   0   1 1080 1150  1  1 98  0  0.02   4.1
2013-10-29 08:33:03: 1  0 3194020 1179196   0   0   0   0    0   0   0 1053 1267  0  1 98  0  0.02   3.5
2013-10-29 08:33:09: 3  0 3194020 1179196   0   0   0   0    0   0   1 1082 1355  0  1 98  0  0.02   3.7
2013-10-29 08:33:15: 6  0 3194020 1179196   0   0   0   0    0   0   0 1076 1160  1  1 98  0  0.02   3.7
2013-10-29 08:33:21: 6  0 3194020 1179196   0   0   0   0    0   0   1 1072 1202  0  1 98  0  0.02   3.2
2013-10-29 08:33:27: 5  0 3194020 1179195   0   0   0   0    0   0   5 2234 1344  1  2 97  0  0.03   5.3
2013-10-29 08:33:33: 5  0 3194020 1179195   0   0   0   0    0   0   0 1037 1238  0  1 98  0  0.02   3.6
2013-10-29 08:33:39: kthr    memory              page              faults              cpu
2013-10-29 08:33:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:33:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:33:39: 5  0 3194020 1179195   0   0   0   0    0   0   3 1078 1282  1  1 98  0  0.02   3.7
2013-10-29 08:33:45: 6  0 3194020 1179194   0   0   0   0    0   0   4 1496 1206  1  1 97  0  0.02   4.7
2013-10-29 08:33:51: 5  0 3194020 1179194   0   0   0   0    0   0  55 1058 1275  0  3 97  0  0.03   5.7
2013-10-29 08:33:57: 5  0 3194020 1179194   0   0   0   0    0   0   0 1092 1168  1  1 98  0  0.02   3.9
2013-10-29 08:34:03: 5  0 3194020 1179194   0   0   0   0    0   0   0 1050 1283  0  1 98  0  0.02   3.4
2013-10-29 08:34:09: 5  0 3194020 1179194   0   0   0   0    0   0   1 1059 1293  0  1 98  0  0.02   3.6
2013-10-29 08:34:15: 5  0 3194020 1179194   0   0   0   0    0   0   0 1096 1227  1  1 98  0  0.02   3.7
2013-10-29 08:34:21: 6  0 3194020 1179194   0   0   0   0    0   0   0 1063 1228  0  1 98  0  0.02   3.5
2013-10-29 08:34:27: 6  0 3194020 1179194   0   0   0   0    0   0   4 1244 1300  1  1 98  0  0.02   4.5
2013-10-29 08:34:33: 6  0 3194020 1179194   0   0   0   0    0   0   0 1043 1263  0  1 98  0  0.02   3.5
2013-10-29 08:34:39: 5  0 3194020 1179194   0   0   0   0    0   0   4 1069 1260  1  1 98  0  0.02   3.8
2013-10-29 08:34:45: 4  0 3194020 1179193   0   0   0   0    0   0   4 1182 1246  1  1 98  0  0.02   4.4
2013-10-29 08:34:51: 2  0 3194020 1179193   0   0   0   0    0   0  51 1062 1294  0  3 97  0  0.03   6.0
2013-10-29 08:34:57: 7  0 3194020 1179193   0   0   0   0    0   0   1 1083 1202  1  1 98  0  0.02   4.2
2013-10-29 08:35:03: 6  0 3194020 1179193   0   0   0   0    0   0   1 1512 1222  1  1 98  0  0.02   4.0
2013-10-29 08:35:09: 6  0 3194020 1179193   0   0   0   0    0   0   1 1075 1357  0  1 98  0  0.02   3.8
2013-10-29 08:35:15: 6  0 3194020 1179193   0   0   0   0    0   0   0 1071 1229  1  1 98  0  0.02   4.0
2013-10-29 08:35:21: 6  0 3194020 1179193   0   0   0   0    0   0   0 1092 1322  0  1 98  0  0.02   3.7
2013-10-29 08:35:27: 6  0 3194020 1179193   0   0   0   0    0   0   4 1245 1369  1  1 98  0  0.02   4.4
2013-10-29 08:35:33: 6  0 3194020 1179193   0   0   0   0    0   0   0 1047 1343  0  1 98  0  0.02   3.4
2013-10-29 08:35:39: kthr    memory              page              faults              cpu
2013-10-29 08:35:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:35:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:35:39: 6  0 3194020 1179193   0   0   0   0    0   0   3 1114 1324  1  1 98  0  0.02   4.1
2013-10-29 08:35:45: 6  0 3194020 1179193   0   0   0   0    0   0   5 1438 1258  1  1 98  0  0.02   4.2
2013-10-29 08:35:51: 5  0 3194020 1179193   0   0   0   0    0   0  56 1052 1278  0  3 97  0  0.03   6.0
2013-10-29 08:35:57: 6  0 3194020 1179193   0   0   0   0    0   0   1 1088 1215  1  1 98  0  0.02   4.2
2013-10-29 08:36:03: 5  0 3194020 1179193   0   0   0   0    0   0   1 1062 1252  0  1 98  0  0.02   3.4
2013-10-29 08:36:09: 6  0 3194020 1179193   0   0   0   0    0   0   1 1107 1259  1  1 98  0  0.02   3.8
2013-10-29 08:36:15: 6  0 3194020 1179193   0   0   0   0    0   0   1 1043 1221  0  1 98  0  0.02   3.4
2013-10-29 08:36:21: 3  0 3194020 1179192   0   0   0   0    0   0   6 1283 1279  8  2 91  0  0.08  15.3
2013-10-29 08:36:27: 3  0 3194020 1179192   0   0   0   0    0   0   8 1469 1336 14  2 84  0  0.13  25.7
2013-10-29 08:36:33: 5  0 3194020 1179191   0   0   0   0    0   0  12 16191 1254  1  2 97  0  0.03   5.5
2013-10-29 08:36:39: 5  0 3194020 1179189   0   0   0   0    0   0  36 10685 1256  9  2 89  0  0.09  18.5
2013-10-29 08:36:45: 4  0 3194020 1179189   0   0   0   0    0   0   8 6650 1262 13  2 85  0  0.13  25.2
2013-10-29 08:36:51: 6  0 3194020 1179189   0   0   0   0    0   0  55 1051 1285  0  3 97  0  0.03   6.0
2013-10-29 08:36:57: 6  0 3194020 1179189   0   0   0   0    0   0   1 1088 1217  1  1 98  0  0.02   4.2
2013-10-29 08:37:03: 6  0 3194020 1179189   0   0   0   0    0   0   7 1088 1279  1  1 98  0  0.02   4.5
2013-10-29 08:37:09: 5  0 3194020 1179189   0   0   0   0    0   0 434 30589 1703 24  4 72  0  0.23  46.8
2013-10-29 08:37:15: 1  0 3194020 1179189   0   0   0   0    0   0   5 1060 1211  1  1 98  0  0.02   4.5
2013-10-29 08:37:21: 1  0 3194020 1179189   0   0   0   0    0   0   1 1086 1312  1  1 98  0  0.02   3.8
2013-10-29 08:37:27: 4  0 3194020 1179187   0   0   0   0    0   0   5 1319 1269  1  1 98  0  0.02   4.3
2013-10-29 08:37:33: 4  0 3194020 1179187   0   0   0   0    0   0   0 1047 1212  0  1 98  0  0.02   3.3
2013-10-29 08:37:39: kthr    memory              page              faults              cpu
2013-10-29 08:37:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:37:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:37:39: 6  0 3194021 1179185   0   0   0   0    0   0 177 18368 1416 10  3 87  0  0.11  21.6
2013-10-29 08:37:45: 6  0 3194021 1179185   0   0   0   0    0   0   4 1478 1265  1  1 98  0  0.03   5.1
2013-10-29 08:37:51: 5  0 3194021 1179185   0   0   0   0    0   0  55 1072 1300  1  3 96  0  0.03   7.0
2013-10-29 08:37:57: 6  0 3194021 1179185   0   0   0   0    0   0   1 1090 1230  1  1 98  0  0.02   4.4
2013-10-29 08:38:03: 6  0 3194021 1179184   0   0   0   0    0   0   0 1054 1339  0  1 98  0  0.02   3.5
2013-10-29 08:38:09: 6  0 3194021 1179184   0   0   0   0    0   0   1 1106 1274  1  1 98  0  0.02   3.9
2013-10-29 08:38:15: 5  0 3194021 1179184   0   0   0   0    0   0   1 1048 1211  0  1 98  0  0.02   3.2
2013-10-29 08:38:21: 5  0 3194021 1179184   0   0   0   0    0   0   1 1080 1212  0  1 98  0  0.02   3.5
2013-10-29 08:38:27: 6  0 3194021 1179183   0   0   0   0    0   0   6 2219 1299  1  2 97  0  0.02   5.0
2013-10-29 08:38:33: 6  0 3194021 1179183   0   0   0   0    0   0   0 1053 1294  0  1 98  0  0.02   3.6
2013-10-29 08:38:39: 5  0 3194021 1179183   0   0   0   0    0   0   2 1054 1300  1  1 98  0  0.02   3.9
2013-10-29 08:38:45: 6  0 3194021 1179183   0   0   0   0    0   0   4 1179 1214  1  1 98  0  0.02   4.3
2013-10-29 08:38:51: 4  0 3194021 1179183   0   0   0   0    0   0  59 1052 1306  0  3 97  0  0.03   5.9
2013-10-29 08:38:57: 6  0 3194021 1179183   0   0   0   0    0   0   0 1089 1223  1  1 98  0  0.02   4.0
2013-10-29 08:39:03: 6  0 3194021 1179183   0   0   0   0    0   0   0 1060 1272  0  1 98  0  0.02   3.3
2013-10-29 08:39:09: 6  0 3194021 1179183   0   0   0   0    0   0   0 1063 1351  0  1 98  0  0.02   3.6
2013-10-29 08:39:15: 5  0 3194021 1179183   0   0   0   0    0   0   0 1088 1239  1  1 98  0  0.02   3.9
2013-10-29 08:39:21: 5  0 3194021 1179183   0   0   0   0    0   0   0 1068 1286  0  1 98  0  0.02   3.3
2013-10-29 08:39:27: 5  0 3194021 1179183   0   0   0   0    0   0   4 1247 1310  1  1 98  0  0.02   4.6
2013-10-29 08:39:33: 5  0 3194021 1179183   0   0   0   0    0   0   0 1058 1327  0  1 98  0  0.02   3.7
2013-10-29 08:39:39: kthr    memory              page              faults              cpu
2013-10-29 08:39:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:39:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:39:39: 6  0 3194021 1179183   0   0   0   0    0   0   3 1049 1281  1  1 98  0  0.02   3.6
2013-10-29 08:39:45: 6  0 3194021 1179182   0   0   0   0    0   0   4 1500 1183  1  1 98  0  0.02   4.6
2013-10-29 08:39:51: 2  0 3194021 1179182   0   0   0   0    0   0  44 1046 1250  0  3 97  0  0.03   6.0
2013-10-29 08:39:57: 1  0 3194021 1179182   0   0   0   0    0   0   1 1089 1182  1  1 98  0  0.02   4.2
2013-10-29 08:40:03: 1  0 3194021 1179182   0   0   0   0    0   0   1 1519 1215  1  1 98  0  0.02   4.1
2013-10-29 08:40:09: 2  0 3194021 1179182   0   0   0   0    0   0   1 1061 1252  1  1 98  0  0.02   4.1
2013-10-29 08:40:15: 2  0 3194021 1179181   0   0   0   0    0   0  24 6410 1265  2  2 96  0  0.04   7.3
2013-10-29 08:40:21: 1  0 3194021 1179181   0   0   0   0    0   0   2 1069 1306  0  1 98  0  0.02   3.7
2013-10-29 08:40:27: 1  0 3194021 1179181   0   0   0   0    0   0   4 1250 1326  1  1 98  0  0.02   4.7
2013-10-29 08:40:33: 6  0 3194021 1179181   0   0   0   0    0   0   0 1049 1178  0  1 98  0  0.02   3.3
2013-10-29 08:40:39: 7  0 3194021 1179181   0   0   0   0    0   0   2 1104 1280  1  1 98  0  0.02   4.1
2013-10-29 08:40:45: 5  0 3194021 1179181   0   0   0   0    0   0   4 1133 1245  1  1 98  0  0.02   4.0
2013-10-29 08:40:51: 7  0 3194021 1179181   0   0   0   0    0   0  54 1086 1269  0  3 97  0  0.03   5.8
2013-10-29 08:40:57: 5  0 3194021 1179181   0   0   0   0    0   0   1 1091 1184  1  1 98  0  0.02   4.1
2013-10-29 08:41:03: 6  0 3194021 1179181   0   0   0   0    0   0   0 1060 1238  0  1 98  0  0.02   3.5
2013-10-29 08:41:09: 6  0 3194021 1179179   0   0   0   0    0   0   7 1091 1346  1  1 98  0  0.02   4.2
2013-10-29 08:41:15: 7  0 3194021 1179179   0   0   0   0    0   0   1 1090 1207  1  1 98  0  0.02   3.8
2013-10-29 08:41:21: 6  0 3194021 1179179   0   0   0   0    0   0   1 1065 1279  0  1 98  0  0.02   3.4
2013-10-29 08:41:27: 6  0 3194021 1179179   0   0   0   0    0   0   5 1745 1226  1  2 97  0  0.03   6.1
2013-10-29 08:41:33: 6  0 3194037 1179159   0   0   0   0    0   0  11 1092 1265  1  1 98  0  0.02   4.7
2013-10-29 08:41:39: kthr    memory              page              faults              cpu
2013-10-29 08:41:39: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 08:41:39: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 08:41:39: 6  0 3194037 1179158   0   0   0   0    0   0   3 1061 1230  1  1 98  0  0.02   3.5
2013-10-29 08:41:45: 2  0 3194037 1179158   0   0   0   0    0   0   4 1493 1244  1  1 98  0  0.02   4.5
2013-10-29 08:41:51: 2  0 3194037 1179158   0   0   0   0    0   0  58 1060 1309  0  3 97  0  0.03   6.0
2013-10-29 08:41:57: 4  0 3194037 1179158   0   0   0   0    0   0   1 1082 1223  1  1 98  0  0.02   4.0
2013-10-29 08:42:03: 2  0 3194037 1179158   0   0   0   0    0   0   0 1056 1261  0  1 98  0  0.02   3.6
2013-10-29 08:42:09: 2  0 3194037 1179158   0   0   0   0    0   0   1 1109 1271  1  1 98  0  0.02   4.2
2013-10-29 08:42:15: 2  0 3194037 1179158   0   0   0   0    0   0   0 1041 1245  0  1 98  0  0.02   3.5
2013-10-29 08:42:21: 1  0 3194037 1179158   0   0   0   0    0   0   0 1065 1302  0  1 98  0  0.02   3.5
2013-10-29 08:42:27: 2  0 3194037 1179156   0   0   0   0    0   0   5 1351 1268  1  1 97  0  0.02   4.9
2013-10-29 08:42:33: 1  0 3194037 1179156   0   0   0   0    0   0   0 1041 1255  0  1 98  0  0.02   3.3
2013-10-29 08:42:39: 1  0 3194037 1179156   0   0   0   0    0   0   2 1099 1229  1  1 98  0  0.02   3.9
2013-10-29 08:42:45: 1  0 3194037 1179154   0   0   0   0    0   0  29 40005 1691  3  2 95  0  0.05   9.2
2013-10-29 08:42:51: 1  0 3194037 1179152   0   0   0   0    0   0 129 15356 1371  6  4 91  0  0.08  15.5
2013-10-29 08:42:57: 1  0 3194037 1179152   0   0   0   0    0   0   1 1082 1176  1  1 98  0  0.02   4.4
2013-10-29 08:43:03: 1  0 3194037 1179152   0   0   0   0    0   0   0 1064 1267  0  1 98  0  0.02   3.5
2013-10-29 08:43:09: 1  0 3194037 1179150   0   0   0   0    0   0   8 7179 1293  2  1 97  0  0.03   5.6
2013-10-29 08:43:15: 1  0 3194037 1179148   0   0   0   0    0   0   4 1061 1275  1  1 98  0  0.02   3.5
2013-10-29 08:43:21: 1  0 3194037 1179148   0   0   0   0    0   0   0 1074 1225  0  1 98  0  0.02   3.2
2013-10-29 08:43:27: 2  0 3194036 1179148   0   0   0   0    0   0   4 2238 1280  1  2 97  0  0.03   5.2
